ContributorGroup,ContributionAmount,ContributorName,Employer,Occupation,Date,Location
Individual - Large,72542.76,"Bergeron Spell, Michelle",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-19,"Mountain Lakes, NJ"
Individual - Large,72542.76,"Basta, Lisa John",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-19,"West Caldwell, NJ"
Individual - Large,72542.76,"Porter, Jennifer",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-19,"Morristown, NJ"
Individual - Large,72542.76,"Bienenfeld, Morris",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-19,"Teaneck, NJ"
Individual - Large,72542.76,"Winters, Susan Reach",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-20,"Bonita Springs, FL"
Individual - Large,72542.76,"Hornby, Robert",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-20,"Lebanon, NJ"
Individual - Large,72542.76,"Saphia, Joseph",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-20,"Manhasset, NY"
Individual - Large,72542.76,"Schaap, Michelle",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-20,"West Orange, NJ"
Individual - Large,72542.76,"Friedman, Adam",CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-27,"North Caldwell, NJ"
Corporate,72542.76,Chiesa Shahinian & Giantomasi PC,CHIESA SHAHINIAN & GIANTOMASI PC,,2023-12-21,"Roseland, NJ"
Individual - Large,150940.0,CLB Partners,CLB Partners LLC,,2023-12-06,"Trenton, NJ"
Corporate,528750.0,"Waggoner Engineerig, INC (Sister Entity)",CME Associates LLC,,2023-11-14,"Jackson, MS"
Corporate,14700.0,"Concord Engineering Group, Inc.","Concord Engineering Group, Inc.",,2023-12-04,"Voorhees, NJ"
Individual - Large,114020.0,"FLORIO KENNY RAVAL, L.L.P.","Florio Kenny Raval, L.L.P.",,2023-12-05,"Lyndhirst, NJ"
Individual - Large,274090.0,French and Parrello Associates,"French and Parrello Associates, PA",,2023-11-03,"Wall Township, NJ"
Individual - Large,274090.0,French and Parrello Associates,"French and Parrello Associates, PA",,2023-12-20,"Wall Township, NJ"
Corporate,5200.0,GD CORRECTIONAL SERVICES LLC,GD CORRECTIONAL SERVICES LLC,,2023-12-05,"VERONA, NJ"
Individual - Large,60400.0,Angelo Genova,"Genova Burns, LLC",,2023-11-28,"Newark, NJ"
Individual - Large,60400.0,James Burns,"Genova Burns, LLC",,2023-11-28,"Newark, NJ"
Corporate,205555.0,Johnston GP Inc. dba Johnston Communications/JCT Solut,Johnston GP Inc. dba Johnston Communications/JCT Solutions,,2023-12-19,"Springfield, NJ"
Individual - Large,34700.0,"Kelso & Burgess, Esqs","Kelso & Burgess, Esqs.",,2023-12-27,"New Brunswick, NJ"
Corporate,20800.0,"Law Office of Carmine R. Alampi, LLC","Law Office of Carmine R. Alampi, LLC",,2023-11-22,"Hackensack, NJ"
Individual - Large,84300.0,Andrea Dobin,"McManimon, Scotland & Baumann, LLC",,2023-12-11,"Cherry Hill, NJ"
Individual - Large,84300.0,Jennifer L. Credidio,"McManimon, Scotland & Baumann, LLC",,2023-12-11,"Cliffside Park, NJ"
Individual - Large,84300.0,John Cavaliere,"McManimon, Scotland & Baumann, LLC",,2023-12-11,"Randolph, NJ"
Corporate,42850.0,"Najarian Associates, Inc.","Najarian Associates, Inc.",,2023-12-11,"Eatontown, NJ"
Individual - Large,140150.0,Neglia Group,Neglia Group,,2023-12-05,"Lyndhurst, NJ"
Individual - Large,34790.0,Nicholas Netta,NETTA ARCHITECTS,,2023-12-29,"Mountainside, NJ"
Corporate,5750.0,"O'Donnell & Naccarato, Inc.","O'Donnell & Naccarato, Inc.",,2023-12-31,"Philadelphia, PA"
Individual - Large,79800.0,Kevin O'Toole,"O'Toole Scrivo, LLC",,2023-12-04,"Cedar Grove, NJ"
Individual - Large,79800.0,Thomas Scrivo,"O'Toole Scrivo, LLC",,2023-12-04,"Livingston, NJ"
Corporate,69950.0,"R3M Engineering, Inc.","R3M Engineering, Inc.",,2023-12-18,"Old Bridge, NJ"
Corporate,210300.0,"Rainone Coughlin Minchello, LLC",Rainone Coughlin Minchello,,2023-12-12,"Iselin, NJ"
Individual - Large,701450.0,Remington & Vernick Engineers,Remington & Vernick Engineers,,2023-11-30,"Cherry Hill, NJ"
Individual - Large,241350.0,Richard A. Alaimo Associates,Richard A. Alaimo Associates,,2023-12-11,"Mount Holly, NJ"
Individual - Large,30650.0,RSC Architects,RSC Architects,,2023-12-28,"Hackensack, NJ"
Corporate,27150.0,Donald Scarinci (Scarinci Hollenbeck LLC),Scarinci & Hollenbeck LLC,,2023-11-27,"Little Falls, NJ"
Corporate,27150.0,Kenneth J. Hollenbeck (Scarinci Hollenbeck LLC),Scarinci & Hollenbeck LLC,,2023-11-27,"Little Falls, NJ"
Individual - Large,271250.0,T&M Associates,T&M Associates,,2023-11-22,"Middletown, NJ"
Corporate,64850.0,"The Alamo Insurance Group, Inc.","The Alamo Insurance Group, Inc.",,2023-12-05,"Secaucus, NJ"
Individual - Large,165430.0,"Waters, McPherson, McNeill, P.C.","Waters, McPherson, McNeill, P.C.",,2023-12-05,"Secaucus, NJ"
Individual - Large,52600.0,Weiner Law Group,Weiner Law Group,,2023-11-08,"Parsippany, NJ"
Corporate,8725.0,"William Katchen, CPA, LLC","William Katchen, CPA, LLC",,2023-11-03,"Cliffside Park, NJ"
